obs_self_x,obs_self_y,obs_self_hp,obs_self_isDead,obs_self_hasSpike,obs_paranoia_charges,obs_recon_charges,obs_spike_state,obs_spike_isPlanted,obs_spike_relPlanted_x,obs_spike_relPlanted_y,obs_spike_isDropped,obs_spike_relDropped_x,obs_spike_relDropped_y,obs_agent0_relation,obs_agent0_rel_x,obs_agent0_rel_y,obs_agent0_hp,obs_agent0_isDead,obs_agent1_relation,obs_agent1_rel_x,obs_agent1_rel_y,obs_agent1_hp,obs_agent1_isDead,obs_agent2_relation,obs_agent2_rel_x,obs_agent2_rel_y,obs_agent2_hp,obs_agent2_isDead,obs_agent3_relation,obs_agent3_rel_x,obs_agent3_rel_y,obs_agent3_hp,obs_agent3_isDead,act_type,act_grid_x,act_grid_y,act_ability_target_x,act_ability_target_y
-15.5,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,-6.0,1.5,0.0,-1.0,26.9339,-18.0,1.5,0.0,1.0,0.0,-3.6216,1.5,0.0,1.0,19.0,-0.3168,1.5,0.0,Move,-19,-5,0,0
-4.4992,5.6331,1.5,0.0,0.0,1.0,0.0,3.0,1.0,-14.5008,-2.6331,0.0,0.0,0.0,1.0,13.9998,-6.2662,1.5,0.0,-1.0,-14.0008,-4.5207,0.0,1.0,1.0,-14.0008,-1.1331,0.0,1.0,1.0,-13.9955,-4.1331,-0.4,1.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-2.0993,1.5,0.0,-1.0,-16.0004,-20.0,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-35.0,-3.0,1.5,0.0,Move,19,8,0,0
-7.5,3.5,1.5,0.0,0.0,1.0,0.0,3.0,1.0,-11.5,-0.5,0.0,0.0,0.0,1.0,12.0,-4.0,1.5,0.0,-1.0,-11.0,-2.3876,0.0,1.0,1.0,-11.0,1.0,0.0,1.0,1.0,-10.9946,-2.0,-0.4,1.0,Move,-12,5,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,3.0,1.5,0.0,-1.0,14.9939,-17.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,1.0,16.0,3.0,1.5,0.0,Stay,0,0,0,0
10.5,-8.5045,1.5,0.0,0.0,1.0,1.0,6.0,1.0,7.5,10.5045,0.0,0.0,0.0,-1.0,8.0,11.0005,-0.4,1.0,-1.0,-5.0,15.0045,1.5,0.0,1.0,6.0,11.0045,0.0,1.0,-1.0,-7.0014,15.0045,1.1,0.0,Stay,0,0,0,0
-1.5,-8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.9962,0.0,1.5,0.0,1.0,-2.0,0.0,1.5,0.0,-1.0,18.0016,11.0,1.5,0.0,1.0,-1.0,-1.0064,1.5,0.0,Stay,0,0,0,0
-1.5,-10.3009,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.0,20.8009,1.5,0.0,-1.0,-14.0,18.8009,1.5,0.0,-1.0,-14.0,17.8009,1.5,0.0,-1.0,2.0,20.8009,1.5,0.0,Stay,0,0,0,0
0.5,-5.3189,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-5.1811,1.5,0.0,-1.0,-16.0,12.0282,1.5,0.0,-1.0,-16.0,8.334,1.5,0.0,1.0,-3.0,-0.6956,1.5,0.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-18.6119,-20.0,1.5,0.0,1.0,-34.0,-2.0,1.5,0.0,1.0,-34.0,-3.0,1.5,0.0,1.0,-18.0,0.0,1.5,0.0,Stay,0,0,0,0
-0.2126,-9.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16.7166,12.0,1.5,0.0,1.0,12.6197,0.0,1.5,0.0,-1.0,-15.2875,15.0029,1.5,0.0,-1.0,-15.2875,11.0006,1.5,0.0,Stay,0,0,0,0
19.2562,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7562,-4.0,1.5,0.0,-1.0,-25.7562,-17.0,1.5,0.0,1.0,-34.7562,0.0,1.5,0.0,1.0,-34.7562,-1.0,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-23.0,-21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,Move,20,2,0,0
-18.5,3.5057,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,36.5,-4.5057,1.0,37.0,5.9943,-0.4,1.0,-1.0,37.0,-3.6718,0.0,1.0,1.0,3.0,-3.997,1.5,0.0,1.0,22.0,3.9956,1.5,0.0,Move,-13,-9,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-16.0094,-20.0,1.5,0.0,-1.0,-22.0,-19.0,1.5,0.0,-1.0,-21.0,-18.0004,1.5,0.0,-1.0,-18.0,-21.0,1.5,0.0,Move,16,2,0,0
-3.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.005,11.0,1.5,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,4.997,11.0,-0.8,1.0,-1.0,-13.0084,7.0,1.5,0.0,Stay,0,0,0,0
18.5015,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.9977,-17.0,1.5,0.0,-1.0,-22.0015,-17.0,1.5,0.0,1.0,-1.9998,-6.0,1.5,0.0,-1.0,-21.0015,-18.0064,1.5,0.0,Move,19,8,0,0
18.5,-1.4759,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-21.0,-9.0241,1.5,0.0,1.0,-12.9981,1.9759,1.5,0.0,1.0,-37.0,-2.0203,1.5,0.0,1.0,-2.9988,-3.7022,1.5,0.0,Stay,0,0,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-21.0,1.5,0.0,-1.0,-23.0,-21.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,Move,17,0,0,0
-1.8112,-4.5003,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9985,-4.9998,1.5,0.0,1.0,-1.0,-4.0005,1.5,0.0,-1.0,20.3112,12.314,1.5,0.0,1.0,2.3112,-5.9998,1.5,0.0,Stay,0,0,0,0
-3.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,22.0,17.0012,1.5,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,3.0,11.008,0.7,0.0,-1.0,-12.9931,16.0,1.5,0.0,Stay,0,0,0,0
-2.4962,-8.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0038,0.0,1.5,0.0,-1.0,18.9978,11.0,1.5,0.0,1.0,-0.0038,-1.0064,1.5,0.0,1.0,0.9962,0.0,1.5,0.0,Stay,0,0,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-21.0,1.5,0.0,-1.0,0.0,-21.0,1.5,0.0,1.0,-16.0,-2.0,1.5,0.0,1.0,-16.0,-3.0,1.5,0.0,Move,2,-1,0,0
18.5,1.4901,1.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,1.0099,0.0,1.0,1.0,0.0,1.0099,-0.1,1.0,-1.0,-37.0,-5.9857,1.5,0.0,-1.0,-34.0,-1.989,1.5,0.0,Stay,0,0,0,0
-17.4999,4.5079,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,15.9999,-15.0079,1.5,0.0,-1.0,21.7022,0.9921,1.5,0.0,1.0,1.9999,-5.0079,1.5,0.0,-1.0,18.3848,-1.0097,-0.1,1.0,ReconBolt,0,0,-19,4
14.2058,-1.5,1.5,0.0,0.0,1.0,0.0,3.0,1.0,3.7942,3.5,0.0,0.0,0.0,-1.0,4.2942,3.996,-0.4,1.0,-1.0,-8.7058,8.0,1.5,0.0,1.0,2.2942,4.0,0.0,1.0,-1.0,-10.7072,8.0,1.1,0.0,Move,14,-2,0,0
19.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,-21.0,-21.0,1.5,0.0,1.0,-35.0,-2.0,1.5,0.0,1.0,-35.0,-3.0,1.5,0.0,Paranoia,0,0,11,5
-2.5,-9.5064,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0038,1.0064,1.5,0.0,1.0,-1.0,1.0064,1.5,0.0,-1.0,19.0016,12.0064,1.5,0.0,1.0,1.0,1.0064,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,3.0,1.5,0.0,-1.0,14.0,-18.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,1.0,16.0,3.0,1.5,0.0,Move,-4,3,0,0
0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,18.0,21.0,1.5,0.0,1.0,-1.0,1.0,1.5,0.0,-1.0,-16.0,19.0,1.5,0.0,-1.0,-16.0,18.0,1.5,0.0,Stay,0,0,0,0
16.5016,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-18.9978,-11.0,1.5,0.0,-1.0,-20.0016,-11.0,1.5,0.0,-1.0,-19.0016,-12.0064,1.5,0.0,-1.0,-18.0016,-11.0,1.5,0.0,Stay,0,0,0,0
2.1057,-9.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,15.8943,8.5,1.0,16.3943,9.0,-0.8,1.0,1.0,5.3943,15.0,1.5,0.0,-1.0,11.4816,15.0,-0.1,1.0,1.0,0.0,15.0,1.5,0.0,Stay,0,0,0,0
19.5,8.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-22.0,-19.0,1.5,0.0,1.0,-16.0,-2.9915,1.5,0.0,1.0,-38.0064,-4.0,1.5,0.0,1.0,-2.9927,-6.0,1.5,0.0,Stay,0,0,0,0
-15.5,-0.4975,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,8.9975,1.5,0.0,-1.0,13.0,-10.0025,1.5,0.0,1.0,19.0,6.006,1.5,0.0,1.0,-3.0064,4.9975,1.5,0.0,ReconBolt,0,0,-16,-2
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14.0,-18.0,1.5,0.0,-1.0,16.0,-18.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,-1.0,12.0,-18.0,1.5,0.0,Move,-18,-4,0,0
17.5071,-4.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9929,4.0031,1.5,0.0,-1.0,-20.0071,-6.0,1.5,0.0,1.0,-9.7069,5.0,1.5,0.0,1.0,-36.0071,1.0038,1.5,0.0,Move,16,-6,0,0
3.5,7.5022,1.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,-7.0022,1.5,0.0,-1.0,-22.0,-6.3898,0.0,1.0,1.0,-22.0,-3.0022,0.0,1.0,1.0,-21.9946,-6.0022,-0.4,1.0,Move,3,7,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-21.0,1.5,0.0,-1.0,0.0,-21.0,1.5,0.0,1.0,-16.0,-2.0,1.5,0.0,1.0,-16.0,-3.0,1.5,0.0,Move,5,-6,0,0
8.5,-0.4928,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-10.9962,-8.0072,1.5,0.0,-1.0,-12.0,-8.0072,1.5,0.0,1.0,8.0016,2.9928,1.5,0.0,-1.0,-11.0,-9.0136,1.5,0.0,Move,3,-1,0,0
-0.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.5,0.0,1.0,1.0,0.0,1.5,0.0,-1.0,-15.0,19.0,1.5,0.0,-1.0,-15.0,18.0,1.5,0.0,Paranoia,0,0,1,-2
18.5,5.4231,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0,-15.9231,1.5,0.0,-1.0,-17.0,-3.9286,1.5,0.0,1.0,-35.9999,-0.9151,1.5,0.0,1.0,-34.0,-5.9231,1.5,0.0,Stay,0,0,0,0
0.5,10.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,17.5,-8.5,-1.0,18.0,-8.0006,-1.2,1.0,-1.0,1.0,-4.008,1.5,0.0,1.0,15.0067,-5.0,0.0,1.0,-1.0,7.6207,-10.0,1.5,0.0,Stay,0,0,0,0
1.5048,-3.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0001,4.0,1.5,0.0,-1.0,-4.0048,-7.0,1.5,0.0,1.0,-0.0078,4.0,-0.8,1.0,1.0,-15.0048,-3.9939,-0.4,1.0,Move,0,-4,0,0
1.5054,-3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9989,2.0,1.5,0.0,-1.0,-4.0054,-7.0,-0.4,1.0,1.0,0.0031,3.0,0.3,0.0,1.0,-20.0054,0.0038,1.5,0.0,Move,0,-4,0,0
-11.5,3.3114,1.5,0.0,0.0,0.0,0.0,3.0,1.0,-7.5,-0.3114,0.0,0.0,0.0,1.0,9.0081,-4.8114,1.5,0.0,-1.0,-7.0,-2.199,0.0,1.0,1.0,-7.0,1.1886,0.0,1.0,1.0,-6.9946,-1.8114,-0.4,1.0,Stay,0,0,0,0
19.1305,8.5036,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-1.1305,-16.5036,-1.0,-0.6305,-16.005,0.0,1.0,-1.0,-17.6305,-9.0036,1.5,0.0,1.0,-2.6262,-6.0036,1.5,0.0,-1.0,-17.6118,-3.0036,1.5,0.0,Stay,0,0,0,0
3.5018,-0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0025,-1.0,1.5,0.0,-1.0,-6.0018,-10.0,1.5,0.0,1.0,-22.0018,-2.9962,1.5,0.0,1.0,1.9986,-5.0,1.5,0.0,Paranoia,0,0,-5,-11
1.5,5.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-3.0,-16.0,1.5,0.0,-1.0,4.995,-5.0,1.5,0.0,1.0,-18.9999,-0.9921,1.5,0.0,1.0,-17.0,-6.0,1.5,0.0,Move,1,4,0,0
-2.5,-9.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,12.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,-1.0,-16.0,5.4005,1.5,0.0,-1.0,-12.0035,9.0,1.5,0.0,Stay,0,0,0,0
-18.5,-4.4948,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,16.0038,-4.0052,0.0,1.0,-1.0,20.0,9.4887,1.5,0.0,1.0,35.0016,6.9948,1.5,0.0,-1.0,20.0,4.9885,1.5,0.0,Stay,0,0,0,0
10.5,5.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-12.9962,-14.0,1.5,0.0,-1.0,-14.0,-14.0,1.5,0.0,1.0,6.0016,-3.0,1.5,0.0,-1.0,-13.0,-15.0064,1.5,0.0,Move,10,4,0,0
16.5016,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-18.9978,-11.0,0.0,1.0,-1.0,-15.0016,1.6343,1.5,0.0,-1.0,-15.0016,-2.0063,1.5,0.0,-1.0,-9.6691,-12.0,1.5,0.0,Stay,0,0,0,0
-15.5046,-3.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,33.5046,4.5,-1.0,34.0046,4.9958,0.0,1.0,-1.0,24.9201,9.0,1.5,0.0,1.0,32.0123,6.0,1.5,0.0,-1.0,18.6198,3.0,1.5,0.0,Stay,0,0,0,0
5.5,-4.4942,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.005,4.9942,1.5,0.0,-1.0,-8.0,-6.0058,1.5,0.0,1.0,-4.003,4.9942,-0.8,1.0,1.0,-24.0,0.9953,1.5,0.0,Move,5,-5,0,0
16.5,2.5,1.5,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.5,-0.5,-1.0,2.0,0.0,-0.1,1.0,1.0,-35.0,-6.9956,1.5,0.0,1.0,-32.0,-2.9989,1.5,0.0,1.0,-13.0,5.0026,1.5,0.0,Paranoia,0,0,18,-5
-15.5,8.4741,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,22.9345,-17.9741,1.5,0.0,-1.0,12.0,-18.0299,1.5,0.0,1.0,34.0,2.0259,1.5,0.0,-1.0,13.0,-18.3325,1.5,0.0,Move,-19,-5,0,0
18.508,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.008,-6.0,1.5,0.0,-1.0,-21.008,-17.0,1.5,0.0,1.0,-34.008,-12.0,1.5,0.0,1.0,-35.9587,-12.0,1.5,0.0,Stay,0,0,0,0
-3.8438,9.5063,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.3525,-7.0063,1.5,0.0,-1.0,21.3348,-19.0063,1.5,0.0,1.0,-12.0,-9.0063,1.5,0.0,1.0,-11.6562,-9.9974,1.5,0.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-16.5878,-20.0,1.5,0.0,-1.0,-22.0,-21.0,1.5,0.0,-1.0,-21.0,-17.5872,1.5,0.0,-1.0,-18.0,-21.0,1.5,0.0,Stay,0,0,0,0
18.5084,8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-20.0084,-19.0,1.5,0.0,-1.0,-13.2588,-3.0,1.5,0.0,1.0,-37.0084,-11.9977,1.5,0.0,1.0,-36.0147,-12.0,1.5,0.0,Move,1,-4,0,0
-4.5,5.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,22.5,-5.5,1.0,21.0087,-3.0,1.5,0.0,-1.0,23.0,-11.6934,0.0,1.0,1.0,-14.0,-9.9991,1.5,0.0,1.0,-11.0,-5.9911,1.5,0.0,Stay,0,0,0,0
-2.5099,-8.5001,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5488,-0.9999,1.5,0.0,-1.0,21.0099,19.0001,1.5,0.0,1.0,0.0099,1.2333,1.5,0.0,1.0,3.0099,-1.9999,1.5,0.0,Stay,0,0,0,0
19.4907,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-21.9869,-17.0,1.5,0.0,-1.0,-22.9907,-17.0,1.5,0.0,1.0,-2.9891,-6.0,1.5,0.0,-1.0,-21.9907,-18.0064,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.3938,1.0002,1.5,0.0,-1.0,13.0,-18.0,1.5,0.0,1.0,16.0,3.0,1.5,0.0,1.0,0.0,1.0,1.5,0.0,Move,-16,-1,0,0
-15.5,1.174,1.5,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,33.5,-1.174,1.0,32.0087,1.3261,1.5,0.0,-1.0,34.0,-7.3673,0.0,1.0,1.0,-3.0,-5.673,1.5,0.0,1.0,11.0,4.3261,1.5,0.0,Move,-19,-5,0,0
3.4923,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.9923,-21.0,1.5,0.0,-1.0,-1.9923,-10.3086,1.5,0.0,1.0,-20.9922,-5.9921,1.5,0.0,1.0,-18.9923,-11.0,1.5,0.0,Move,3,9,0,0
-3.5,-8.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0038,0.0,1.5,0.0,-1.0,20.0016,11.0,1.5,0.0,1.0,1.0,-1.0064,1.5,0.0,1.0,2.0,0.0,1.5,0.0,Stay,0,0,0,0
4.2939,-9.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.7939,-0.8105,1.5,0.0,-1.0,14.2061,19.8105,1.5,0.0,1.0,-6.7939,-1.0,1.5,0.0,1.0,-3.7939,-1.0,1.5,0.0,Stay,0,0,0,0
-0.497,-7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,18.997,13.1556,1.5,0.0,1.0,5.8415,-2.0,1.5,0.0,-1.0,-15.003,16.0,1.5,0.0,-1.0,-15.003,15.0,1.5,0.0,Stay,0,0,0,0
-2.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,21.0,21.0,1.5,0.0,1.0,1.0,0.9943,1.5,0.0,-1.0,-13.0,19.0,1.5,0.0,-1.0,-13.0,18.0,1.5,0.0,Stay,0,0,0,0
-15.5,-3.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,33.5,-0.5,-1.0,34.0,-4.0014,0.0,1.0,-1.0,17.0,3.0,1.5,0.0,1.0,32.0043,6.0,1.5,0.0,-1.0,25.0,3.9462,1.5,0.0,Stay,0,0,0,0
19.4907,8.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-21.9869,-17.0,0.0,1.0,-1.0,-18.9907,-2.0,1.5,0.0,1.0,-2.9891,-6.0,1.5,0.0,-1.0,-17.9907,-8.0063,1.5,0.0,Stay,0,0,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4896,16.0,1.5,0.0,-1.0,-16.996,15.0,1.5,0.0,-1.0,-14.0,10.0,1.5,0.0,1.0,2.3849,13.9982,-0.1,1.0,Stay,0,0,0,0
16.505,0.5,1.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-19.005,-11.0,1.5,0.0,1.0,-15.0079,0.0,-0.8,1.0,1.0,-35.005,-3.9989,1.5,0.0,1.0,-11.005,-4.0033,1.5,0.0,Stay,0,0,0,0
-13.5,3.1959,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,-0.6959,1.5,0.0,-1.0,11.0,-11.6959,1.5,0.0,1.0,-2.0,-6.6959,1.5,0.0,1.0,21.0,0.3041,1.5,0.0,Move,-17,-4,0,0
19.4948,10.5,1.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,-1.4948,-11.5,1.0,-0.9948,-1.0,-0.4,1.0,-1.0,-0.9948,-10.6661,0.0,1.0,1.0,-28.155,-7.0,1.5,0.0,1.0,-32.9948,-15.5378,1.5,0.0,Move,18,10,0,0
-1.5,-8.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-1.5,-0.5,1.0,-0.9962,0.0,0.0,1.0,1.0,-1.0,1.0,1.5,0.0,-1.0,18.0016,11.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,Stay,0,0,0,0
18.5,10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-17.3645,-20.0,1.5,0.0,1.0,-34.0,-2.0,1.5,0.0,1.0,-34.0,-3.0,1.5,0.0,1.0,-18.0,0.0,1.5,0.0,Move,16,2,0,0
-0.5,-9.4995,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.0,11.9996,1.5,0.0,1.0,-2.0,0.9995,1.5,0.0,-1.0,-12.0,5.004,1.5,0.0,-1.0,-13.0,5.3079,1.5,0.0,Stay,0,0,0,0
16.5073,2.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9828,0.0,1.5,0.0,-1.0,-19.0073,-13.0,1.5,0.0,1.0,-8.5317,3.0,1.5,0.0,1.0,-35.0073,-5.9962,1.5,0.0,Move,18,2,0,0
-12.5057,-7.7634,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0057,10.2634,1.5,0.0,-1.0,10.0057,-0.7366,1.5,0.0,1.0,0.0057,-1.7289,-0.4,1.0,1.0,22.0057,2.2656,1.5,0.0,Stay,0,0,0,0
-15.5,7.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,19.2571,-17.0,1.5,0.0,-1.0,12.0,-18.0,1.5,0.0,1.0,34.0,3.0,1.5,0.0,-1.0,13.0,-18.0,1.5,0.0,Move,-16,-1,0,0
19.4976,8.5,1.5,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-1.4976,-6.5,1.0,-2.9976,-6.0,1.5,0.0,-1.0,-0.9976,-6.0,-0.1,1.0,1.0,-37.9976,-12.9957,1.5,0.0,1.0,-34.9976,-8.9989,1.5,0.0,Move,18,8,0,0
-1.5,-10.5,1.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,18.005,11.0,1.5,0.0,1.0,-1.0,0.0,1.5,0.0,-1.0,2.997,11.0,-0.8,1.0,-1.0,-17.0,7.0011,1.5,0.0,Stay,0,0,0,0
